species,node_i,node_j,sc_profile_corr
C. elegans,AWAR,IL1DR,0.6743465638199667
C. elegans,AWAR,IL1L,0.9333083135268261
C. elegans,AWAR,IL1R,0.9732227080644941
C. elegans,AWAR,IL1VL,0.35517222464268533
C. elegans,AWAR,IL1VR,0.47068379627513246
C. elegans,AWAR,IL2DL,0.9825596368592827
C. elegans,AWAR,IL2DR,0.9947075219263841
C. elegans,AWAR,IL2L,0.9972129270752508
C. elegans,AWAR,IL2R,0.9955848422292183
C. elegans,AWAR,IL2VL,0.9780089792175659
C. elegans,AWAR,IL2VR,0.980644937016626
C. elegans,AWAR,OLLL,0.9975059824430905
C. elegans,AWAR,OLLR,0.967955202235521
C. elegans,AWAR,OLQDL,-0.5819725778858293
C. elegans,AWAR,OLQDR,-0.6605308978532142
C. elegans,AWAR,OLQVL,-0.728070144213028
C. elegans,AWAR,OLQVR,0.5088412855259616
C. elegans,AWAR,RIAL,-0.14779069446398851
C. elegans,AWAR,RIAR,0.14850046278873197
C. elegans,AWAR,RIBL,-0.8204633463457184
C. elegans,AWAR,RIBR,-0.8743555476475211
C. elegans,AWAR,RICL,0.19722905896609347
C. elegans,AWAR,RICR,-0.06780303980310567
C. elegans,AWAR,RID,-0.8042047182691875
C. elegans,AWAR,RIH,0.9202893891846228
C. elegans,AWAR,RIML,-0.4243080882101341
C. elegans,AWAR,RIMR,-0.6894973199691558
C. elegans,AWAR,RIR,0.7222910512682909
C. elegans,AWAR,RIS,0.9998630837773578
C. elegans,AWAR,RIVL,0.21400145146913122
C. elegans,AWAR,RIVR,0.9633902661326893
C. elegans,AWAR,RMDDL,-0.9102780957041078
C. elegans,AWAR,RMDDR,-0.9193045930456027
C. elegans,AWAR,RMDL,-0.834761065683585
C. elegans,AWAR,RMDR,-0.8849929579116528
C. elegans,AWAR,RMDVL,-0.8771413532468008
C. elegans,AWAR,RMDVR,-0.8724390976537326
C. elegans,AWAR,RMED,-0.8816678753848047
C. elegans,AWAR,RMEL,-0.9105880450734706
C. elegans,AWAR,RMER,-0.9228347958074844
C. elegans,AWAR,RMEV,-0.8864338329871424
C. elegans,AWAR,RMGL,0.7584688740996011
C. elegans,AWAR,SAADL,-0.3233069528597528
C. elegans,AWAR,SAADR,0.49568816094590756
C. elegans,AWAR,SAAVL,0.9457036707452505
C. elegans,AWAR,SAAVR,0.9760289422900368
C. elegans,AWAR,SMBVR,-0.7661269806692212
C. elegans,AWAR,SMDDL,-0.8303048157728351
C. elegans,AWAR,SMDDR,-0.8576324804560064
C. elegans,AWAR,SMDVL,-0.29045549380840885
C. elegans,AWAR,SMDVR,-0.4949859239323626
C. elegans,AWAR,URADL,-0.7405052022963579
C. elegans,AWAR,URADR,-0.09573481343708785
C. elegans,AWAR,URAVL,0.9071095516479655
C. elegans,AWAR,URAVR,0.8682778976338523
C. elegans,AWAR,URBL,0.9977659633630677
C. elegans,AWAR,URBR,0.9359080908930251
C. elegans,AWAR,URXL,0.4656457494743271
C. elegans,AWAR,URXR,0.8969158245727032
C. elegans,AWAR,URYDL,0.982340546725721
C. elegans,AWAR,URYDR,0.9982371310616657
C. elegans,AWAR,URYVL,0.9941910386785846
C. elegans,AWAR,URYVR,0.9932672745848093
C. elegans,AWBL,AWBR,0.9923831931452242
C. elegans,AWBL,AWCL,0.4087072040090723
C. elegans,AWBL,AWCR,0.9197386992109056
C. elegans,AWBL,BAGL,0.9984110604747439
C. elegans,AWBL,CEPDL,0.9964306703821413
C. elegans,AWBL,CEPDR,0.9976533197835273
C. elegans,AWBL,CEPVL,0.9980856190487432
C. elegans,AWBL,CEPVR,0.9368823687992501
C. elegans,AWBL,FLPL,0.9722418032160023
C. elegans,AWBL,FLPR,0.9738097269360261
C. elegans,AWBL,IL1DL,-0.6844486800072767
C. elegans,AWBL,IL1DR,0.6814180163732542
C. elegans,AWBL,IL1L,0.9349049090093293
C. elegans,AWBL,IL1R,0.9740895155415316
C. elegans,AWBL,IL1VL,0.3603978047327425
C. elegans,AWBL,IL1VR,0.4768615672860977
C. elegans,AWBL,IL2DL,0.9793381986590483
C. elegans,AWBL,IL2DR,0.9925158742082878
C. elegans,AWBL,IL2L,0.9956879173550788
C. elegans,AWBL,IL2R,0.9936967723990371
C. elegans,AWBL,IL2VL,0.9740903641593784
C. elegans,AWBL,IL2VR,0.9772174909302614
C. elegans,AWBL,OLLL,0.9952352449866105
C. elegans,AWBL,OLLR,0.9690526509182872
C. elegans,AWBL,OLQDL,-0.57161462281664
C. elegans,AWBL,OLQDR,-0.6515757710767823
C. elegans,AWBL,OLQVL,-0.7196958465791862
C. elegans,AWBL,OLQVR,0.5205751272657534
C. elegans,AWBL,RIAL,-0.13958946045817675
C. elegans,AWBL,RIAR,0.15679952882902376
C. elegans,AWBL,RIBL,-0.8128468320637571
C. elegans,AWBL,RIBR,-0.8679101715825441
C. elegans,AWBL,RICL,0.2042002690925182
C. elegans,AWBL,RICR,-0.05911190742326576
C. elegans,AWBL,RID,-0.7949281998140103
C. elegans,AWBL,RIH,0.9263166746705217
C. elegans,AWBL,RIML,-0.4144308951454833
C. elegans,AWBL,RIMR,-0.6813242156769741
C. elegans,AWBL,RIR,0.7325511046010676
C. elegans,AWBL,RIS,0.9994830218573756
C. elegans,AWBL,RIVL,0.22011405336132828
C. elegans,AWBL,RIVR,0.9600516332480998
C. elegans,AWBL,RMDDL,-0.9051881506807704
C. elegans,AWBL,RMDDR,-0.9154979207870095
C. elegans,AWBL,RMDL,-0.8262543690091939
C. elegans,AWBL,RMDR,-0.8781674803095432
C. elegans,AWBL,RMDVL,-0.8724310644697336
C. elegans,AWBL,RMDVR,-0.8678165781963009
C. elegans,AWBL,RMED,-0.8751833946200894
C. elegans,AWBL,RMEL,-0.9041782285084545
C. elegans,AWBL,RMER,-0.9167896748505926
C. elegans,AWBL,RMEV,-0.8798791031827365
C. elegans,AWBL,RMGL,0.7649284175556891
C. elegans,AWBL,SAADL,-0.31268956788791874
C. elegans,AWBL,SAADR,0.5022202898665201
C. elegans,AWBL,SAAVL,0.9463570496930529
C. elegans,AWBL,SAAVR,0.9763728516737429
C. elegans,AWBL,SMBVR,-0.7569104989907486
C. elegans,AWBL,SMDDL,-0.822489653542908
C. elegans,AWBL,SMDDR,-0.8506431903723526
C. elegans,AWBL,SMDVL,-0.2792518734766728
C. elegans,AWBL,SMDVR,-0.4836937793777494
C. elegans,AWBL,URADL,-0.731897949230184
C. elegans,AWBL,URADR,-0.08985702949422365
C. elegans,AWBL,URAVL,0.912262965366262
C. elegans,AWBL,URAVR,0.8740741104052497
C. elegans,AWBL,URBL,0.9981208570575162
C. elegans,AWBL,URBR,0.9402752849683691
C. elegans,AWBL,URXL,0.4789006114937112
C. elegans,AWBL,URXR,0.9030086575174159
C. elegans,AWBL,URYDL,0.9818353240116565
C. elegans,AWBL,URYDR,0.9967196698228067
C. elegans,AWBL,URYVL,0.9916475941219671
C. elegans,AWBL,URYVR,0.9901388049737262
C. elegans,AWBR,AWCL,0.5171506971853135
C. elegans,AWBR,AWCR,0.9610033380672989
C. elegans,AWBR,BAGL,0.9976874847576357
C. elegans,AWBR,CEPDL,0.9979636263112205
C. elegans,AWBR,CEPDR,0.9827878491708599
C. elegans,AWBR,CEPVL,0.987031728935964
C. elegans,AWBR,CEPVR,0.9726991568703162
C. elegans,AWBR,FLPL,0.9396446088098315
C. elegans,AWBR,FLPR,0.940088100459815
C. elegans,AWBR,IL1DL,-0.5894421002011677
C. elegans,AWBR,IL1DR,0.7655998622535756
C. elegans,AWBR,IL1L,0.9688172636939639
C. elegans,AWBR,IL1R,0.9923327658080713
C. elegans,AWBR,IL1VL,0.46808165991876943
C. elegans,AWBR,IL1VR,0.5786960689930064
C. elegans,AWBR,IL2DL,0.9476104525588487
C. elegans,AWBR,IL2DR,0.9710884396686951
C. elegans,AWBR,IL2L,0.9774370213535443
C. elegans,AWBR,IL2R,0.9731609230667939
C. elegans,AWBR,IL2VL,0.9399557981390707
C. elegans,AWBR,IL2VR,0.9443428102103671
C. elegans,AWBR,OLLL,0.9811489769315531
C. elegans,AWBR,OLLR,0.9900012619469573
C. elegans,AWBR,OLQDL,-0.46618782817125365
C. elegans,AWBR,OLQDR,-0.5531821934716387
C. elegans,AWBR,OLQVL,-0.6286869702239762
C. elegans,AWBR,OLQVR,0.621713901750068
C. elegans,AWBR,RIAL,-0.01831658530707484
C. elegans,AWBR,RIAR,0.2755098205990327
C. elegans,AWBR,RIBL,-0.734962020628303
C. elegans,AWBR,RIBR,-0.8001643975532986
C. elegans,AWBR,RICL,0.3203252412534808
C. elegans,AWBR,RICR,0.0628291917706702
C. elegans,AWBR,RID,-0.7148339650127338
C. elegans,AWBR,RIH,0.965409554053189
C. elegans,AWBR,RIML,-0.29939743216198306
C. elegans,AWBR,RIMR,-0.5860539422831771
C. elegans,AWBR,RIR,0.8105022987240875
C. elegans,AWBR,RIS,0.9920992904873993
C. elegans,AWBR,RIVL,0.3347817495065925
C. elegans,AWBR,RIVR,0.9716571900849091
C. elegans,AWBR,RMDDL,-0.8459378040107174
C. elegans,AWBR,RMDDR,-0.8591799132862811
C. elegans,AWBR,RMDL,-0.7511639935207488
C. elegans,AWBR,RMDR,-0.8128452479633513
C. elegans,AWBR,RMDVL,-0.805843497781417
C. elegans,AWBR,RMDVR,-0.8003500839846796
C. elegans,AWBR,RMED,-0.8090336244310524
C. elegans,AWBR,RMEL,-0.8451674883002869
C. elegans,AWBR,RMER,-0.8611355548394662
C. elegans,AWBR,RMEV,-0.8148228274657524
C. elegans,AWBR,RMGL,0.8378628436499984
C. elegans,AWBR,SAADL,-0.19346376764705936
C. elegans,AWBR,SAADR,0.6026039178330438
C. elegans,AWBR,SAAVL,0.9750275434694985
C. elegans,AWBR,SAAVR,0.9924818880521609
C. elegans,AWBR,SMBVR,-0.670908028225308
C. elegans,AWBR,SMDDL,-0.7463322268955285
C. elegans,AWBR,SMDDR,-0.7794931677733441
C. elegans,AWBR,SMDVL,-0.1589056171900747
C. elegans,AWBR,SMDVR,-0.3722132330086995
C. elegans,AWBR,URADL,-0.6423933093040185
C. elegans,AWBR,URADR,0.029321535014911457
C. elegans,AWBR,URAVL,0.9557427085855253
C. elegans,AWBR,URAVR,0.9271708358579983
C. elegans,AWBR,URBL,0.9971764002752473
C. elegans,AWBR,URBR,0.9750262872267348
C. elegans,AWBR,URXL,0.5828792252844986
C. elegans,AWBR,URXR,0.9490256986594343
C. elegans,AWBR,URYDL,0.9929401134937483
C. elegans,AWBR,URYDR,0.9897037620205659
C. elegans,AWBR,URYVL,0.9701298110365971
C. elegans,AWBR,URYVR,0.9691854153000627
C. elegans,AWCL,AWCR,0.7333901639457702
C. elegans,AWCL,BAGL,0.4577972704959902
C. elegans,AWCL,CEPDL,0.46970628939598985
C. elegans,AWCL,CEPDR,0.35038304160109335
C. elegans,AWCL,CEPVL,0.37628888690299694
C. elegans,AWCL,CEPVR,0.6957009828861799
C. elegans,AWCL,FLPL,0.1992620165489752
C. elegans,AWCL,FLPR,0.19576732291288143
C. elegans,AWCL,IL1DL,0.37862162978560493
C. elegans,AWCL,IL1DR,0.9245018598517221
C. elegans,AWCL,IL1L,0.6698282131624501
C. elegans,AWCL,IL1R,0.5767642421991449
C. elegans,AWCL,IL1VL,0.9297641371076233
C. elegans,AWCL,IL1VR,0.94757429809959
C. elegans,AWCL,IL2DL,0.21667540996339035
C. elegans,AWCL,IL2DR,0.2983312373249554
C. elegans,AWCL,IL2L,0.3247512802743915
C. elegans,AWCL,IL2R,0.30642996518036064
C. elegans,AWCL,IL2VL,0.19444430468779522
C. elegans,AWCL,IL2VR,0.2068518464327771
C. elegans,AWCL,OLLL,0.34962621840358366
C. elegans,AWCL,OLLR,0.5941200826026348
C. elegans,AWCL,OLQDL,0.510435645583203
C. elegans,AWCL,OLQDR,0.418785365812661
C. elegans,AWCL,OLQVL,0.33403938382893417
C. elegans,AWCL,OLQVR,0.989098185973072
C. elegans,AWCL,RIAL,0.8075064699983489
C. elegans,AWCL,RIAR,0.9264932062555207
C. elegans,AWCL,RIBL,0.19754389143758339
C. elegans,AWCL,RIBR,0.09709136554399639
C. elegans,AWCL,RICL,0.9242395749237867
C. elegans,AWCL,RICR,0.8513697930179607
C. elegans,AWCL,RID,0.2287833776825019
C. elegans,AWCL,RIH,0.7223773582751954
C. elegans,AWCL,RIML,0.6463362412171345
C. elegans,AWCL,RIMR,0.379980356933019
C. elegans,AWCL,RIR,0.9202445261596721
C. elegans,AWCL,RIS,0.4065346258598352
C. elegans,AWCL,RIVL,0.91748704441211
C. elegans,AWCL,RIVR,0.5048787605922354
C. elegans,AWCL,RMDDL,0.015225731693511612
C. elegans,AWCL,RMDDR,-0.01570595152832984
C. elegans,AWCL,RMDL,0.17639563574254843
C. elegans,AWCL,RMDR,0.07752959297262682
C. elegans,AWCL,RMDVL,0.07887054148720658
C. elegans,AWCL,RMDVR,0.08661208801435609
C. elegans,AWCL,RMED,0.08297411456714134
C. elegans,AWCL,RMEL,0.020273936764917285
C. elegans,AWCL,RMER,-0.010293005716071533
C. elegans,AWCL,RMEV,0.07363891386208112
C. elegans,AWCL,RMGL,0.8827204062020927
C. elegans,AWCL,SAADL,0.7253506797882606
C. elegans,AWCL,SAADR,0.950928973055372
C. elegans,AWCL,SAAVL,0.6346345432865245
C. elegans,AWCL,SAAVR,0.560686924312652
C. elegans,AWCL,SMBVR,0.28653861792581625
C. elegans,AWCL,SMDDL,0.18218907689794978
C. elegans,AWCL,SMDDR,0.13096954264338317
C. elegans,AWCL,SMDVL,0.7511703128669921
C. elegans,AWCL,SMDVR,0.5968025923099045
C. elegans,AWCL,URADL,0.31920367465431193
C. elegans,AWCL,URADR,0.804996640444964
C. elegans,AWCL,URAVL,0.7419271068253295
C. elegans,AWCL,URAVR,0.7934716475380952
C. elegans,AWCL,URBL,0.45360324625124687
C. elegans,AWCL,URBR,0.6911322108851699
C. elegans,AWCL,URXL,0.9966415586103171
C. elegans,AWCL,URXR,0.7595372492019307
C. elegans,AWCL,URYDL,0.5248183663250385
C. elegans,AWCL,URYDR,0.40242300513923485
C. elegans,AWCL,URYVL,0.2956514044886925
C. elegans,AWCL,URYVR,0.2960733147175377
C. elegans,AWCR,BAGL,0.9399911870392705
C. elegans,AWCR,CEPDL,0.9445270956997005
C. elegans,AWCR,CEPDR,0.8936559878245419
C. elegans,AWCR,CEPVL,0.9057123976472197
C. elegans,AWCR,CEPVR,0.9977024470000578
C. elegans,AWCR,FLPL,0.8114258732464986
C. elegans,AWCR,FLPR,0.8101598825822386
C. elegans,AWCR,IL1DL,-0.34425416172515616
C. elegans,AWCR,IL1DR,0.908743511662604
C. elegans,AWCR,IL1L,0.9875277154383661
C. elegans,AWCR,IL1R,0.9754803748284703
C. elegans,AWCR,IL1VL,0.6767011854537038
C. elegans,AWCR,IL1VR,0.7694076822530274
C. elegans,AWCR,IL2DL,0.8224770822560681
C. elegans,AWCR,IL2DR,0.8676411066412985
C. elegans,AWCR,IL2L,0.8810669607119432
C. elegans,AWCR,IL2R,0.8717963629716351
C. elegans,AWCR,IL2VL,0.8094363658167985
C. elegans,AWCR,IL2VR,0.8167434726444843
C. elegans,AWCR,OLLL,0.8927504564344685
C. elegans,AWCR,OLLR,0.9792916875583383
C. elegans,AWCR,OLQDL,-0.2040270422352573
C. elegans,AWCR,OLQDR,-0.30245209066697293
C. elegans,AWCR,OLQVL,-0.389998746207875
C. elegans,AWCR,OLQVR,0.8138671241735143
C. elegans,AWCR,RIAL,0.2500477187444528
C. elegans,AWCR,RIAR,0.5216969323422306
C. elegans,AWCR,RIBL,-0.5190035168538938
C. elegans,AWCR,RIBR,-0.6032996333409085
C. elegans,AWCR,RICL,0.557134399970023
C. elegans,AWCR,RICR,0.3284603941109584
C. elegans,AWCR,RID,-0.49369070637246676
C. elegans,AWCR,RIH,0.9996908599266227
C. elegans,AWCR,RIML,-0.026688905371905058
C. elegans,AWCR,RIMR,-0.34088341480452894
C. elegans,AWCR,RIR,0.9408465739268553
C. elegans,AWCR,RIS,0.9192430576934723
C. elegans,AWCR,RIVL,0.5668154739102075
C. elegans,AWCR,RIVR,0.9377122566257504
C. elegans,AWCR,RMDDL,-0.6659406510014864
C. elegans,AWCR,RMDDR,-0.685941790638456
C. elegans,AWCR,RMDL,-0.5393927616695882
C. elegans,AWCR,RMDR,-0.6200703973045076
C. elegans,AWCR,RMDVL,-0.6128138035049661
C. elegans,AWCR,RMDVR,-0.6058396893170027
C. elegans,AWCR,RMED,-0.6150374330963264
C. elegans,AWCR,RMEL,-0.664446873116267
C. elegans,AWCR,RMER,-0.6870348142250695
C. elegans,AWCR,RMEV,-0.622766314082593
C. elegans,AWCR,RMGL,0.9522287474880251
C. elegans,AWCR,SAADL,0.08287477457033952
C. elegans,AWCR,SAADR,0.7891899236145244
C. elegans,AWCR,SAAVL,0.9812577299094831
C. elegans,AWCR,SAAVR,0.970549490046107
C. elegans,AWCR,SMBVR,-0.43969739800978425
C. elegans,AWCR,SMDDL,-0.5332256384718352
C. elegans,AWCR,SMDDR,-0.5760016473393507
C. elegans,AWCR,SMDVL,0.1184228025291555
C. elegans,AWCR,SMDVR,-0.10156989203381635
C. elegans,AWCR,URADL,-0.4059129826895196
C. elegans,AWCR,URADR,0.2882312255685278
C. elegans,AWCR,URAVL,0.9991111491237968
C. elegans,AWCR,URAVR,0.9933631376707762
C. elegans,AWCR,URBL,0.9385143174263678
C. elegans,AWCR,URBR,0.9978622596701034
C. elegans,AWCR,URXL,0.7848002709108053
C. elegans,AWCR,URXR,0.9991154713215048
C. elegans,AWCR,URYDL,0.9594555855337931
C. elegans,AWCR,URYDR,0.9166681101336768
C. elegans,AWCR,URYVL,0.8662028843071451
C. elegans,AWCR,URYVR,0.8659521987621924
C. elegans,BAGL,CEPDL,0.999285000517018
C. elegans,BAGL,CEPDR,0.9930315302860631
C. elegans,BAGL,CEPVL,0.9953443332619781
C. elegans,BAGL,CEPVR,0.9550635043961268
C. elegans,BAGL,FLPL,0.9601190184274757
C. elegans,BAGL,FLPR,0.9609155422995981
C. elegans,BAGL,IL1DL,-0.6425337118997624
C. elegans,BAGL,IL1DR,0.7215777426663547
C. elegans,BAGL,IL1L,0.9529354814518133
C. elegans,BAGL,IL1R,0.9848323681574188
C. elegans,BAGL,IL1VL,0.4118143392070865
C. elegans,BAGL,IL1VR,0.5254054077672018
C. elegans,BAGL,IL2DL,0.967117535585704
C. elegans,BAGL,IL2DR,0.9850024555718299
C. elegans,BAGL,IL2L,0.9895164068912328
C. elegans,BAGL,IL2R,0.986524677389692
C. elegans,BAGL,IL2VL,0.9609059561832587
C. elegans,BAGL,IL2VR,0.9644994350493113
C. elegans,BAGL,OLLL,0.9913130013262091
C. elegans,BAGL,OLLR,0.9810252935032682
C. elegans,BAGL,OLQDL,-0.5249462871298497
C. elegans,BAGL,OLQDR,-0.6080630530074672
C. elegans,BAGL,OLQVL,-0.6797367853650523
C. elegans,BAGL,OLQVR,0.5671627902310487
C. elegans,BAGL,RIAL,-0.0836103757491166
C. elegans,BAGL,RIAR,0.2121632783741167
C. elegans,BAGL,RIBL,-0.7792261249070707
C. elegans,BAGL,RIBR,-0.8389677989630082
C. elegans,BAGL,RICL,0.25882530261262665
C. elegans,BAGL,RICR,-0.002781379856453702
C. elegans,BAGL,RID,-0.7607086962220181
C. elegans,BAGL,RIH,0.9454726955800311
C. elegans,BAGL,RIML,-0.36260567649153014
C. elegans,BAGL,RIMR,-0.6391509385560079
C. elegans,BAGL,RIR,0.7688175812178816
C. elegans,BAGL,RIS,0.9982373136740937
C. elegans,BAGL,RIVL,0.27433272091705463
C. elegans,BAGL,RIVR,0.9688424853083035
C. elegans,BAGL,RMDDL,-0.8800305215513239
C. elegans,BAGL,RMDDR,-0.8913891762895516
C. elegans,BAGL,RMDL,-0.7942937090398816
C. elegans,BAGL,RMDR,-0.8505407509772335
C. elegans,BAGL,RMDVL,-0.8435246911535546
C. elegans,BAGL,RMDVR,-0.8384465498420115
C. elegans,BAGL,RMED,-0.8470433565022453
C. elegans,BAGL,RMEL,-0.8795421588942804
C. elegans,BAGL,RMER,-0.8936970507910538
C. elegans,BAGL,RMEV,-0.8523015623000183
C. elegans,BAGL,RMGL,0.8000070684786078
C. elegans,BAGL,SAADL,-0.25883368971423104
C. elegans,BAGL,SAADR,0.5500072614526368
C. elegans,BAGL,SAAVL,0.9621618285863508
C. elegans,BAGL,SAAVR,0.9862470793082616
C. elegans,BAGL,SMBVR,-0.7197223818947485
C. elegans,BAGL,SMDDL,-0.7897895321416504
C. elegans,BAGL,SMDDR,-0.8201792817940465
C. elegans,BAGL,SMDVL,-0.22495935582945092
C. elegans,BAGL,SMDVR,-0.4341825158642394
C. elegans,BAGL,URADL,-0.6927675137070387
C. elegans,BAGL,URADR,-0.03406588467042523
C. elegans,BAGL,URAVL,0.9337854300303149
C. elegans,BAGL,URAVR,0.89997788187259
C. elegans,BAGL,URBL,0.9997684350831677
C. elegans,BAGL,URBR,0.9578689730553723
C. elegans,BAGL,URXL,0.5263034999759975
C. elegans,BAGL,URXR,0.9254511610064772
C. elegans,BAGL,URYDL,0.9895566615181266
C. elegans,BAGL,URYDR,0.9959974707638949
C. elegans,BAGL,URYVL,0.9841970630855802
C. elegans,BAGL,URYVR,0.9831393343208
C. elegans,CEPDL,CEPDR,0.9911328315840344
C. elegans,CEPDL,CEPVL,0.9946824385616628
C. elegans,CEPDL,CEPVR,0.9604140412407092
C. elegans,CEPDL,FLPL,0.9582350837559186
C. elegans,CEPDL,FLPR,0.9576864682833489
C. elegans,CEPDL,IL1DL,-0.627416406241192
C. elegans,CEPDL,IL1DR,0.7366265920830772
C. elegans,CEPDL,IL1L,0.9611978181252124
C. elegans,CEPDL,IL1R,0.9896073323152614
C. elegans,CEPDL,IL1VL,0.43594764991132307
C. elegans,CEPDL,IL1VR,0.5466265365686652
C. elegans,CEPDL,IL2DL,0.9631055514189353
C. elegans,CEPDL,IL2DR,0.982554722493471
C. elegans,CEPDL,IL2L,0.9870704203388427
C. elegans,CEPDL,IL2R,0.9839174839829373
C. elegans,CEPDL,IL2VL,0.9571547223651714
C. elegans,CEPDL,IL2VR,0.9604384080559837
C. elegans,CEPDL,OLLL,0.9910933526565143
C. elegans,CEPDL,OLLR,0.9862597284430843
C. elegans,CEPDL,OLQDL,-0.50919654292591
C. elegans,CEPDL,OLQDR,-0.5924706198825846
C. elegans,CEPDL,OLQVL,-0.6655248468707459
C. elegans,CEPDL,OLQVR,0.5805744174140199
C. elegans,CEPDL,RIAL,-0.06001166445677315
C. elegans,CEPDL,RIAR,0.2351029244891476
C. elegans,CEPDL,RIBL,-0.7678248215250972
C. elegans,CEPDL,RIBR,-0.8289201796498499
C. elegans,CEPDL,RICL,0.2828796160738923
C. elegans,CEPDL,RICR,0.02039463633834713
C. elegans,CEPDL,RID,-0.7509399450070899
C. elegans,CEPDL,RIH,0.9491300853196377
C. elegans,CEPDL,RIML,-0.34331023673802913
C. elegans,CEPDL,RIMR,-0.6234054662623759
C. elegans,CEPDL,RIR,0.7777215556486567
C. elegans,CEPDL,RIS,0.9973539187871484
C. elegans,CEPDL,RIVL,0.2991589683923706
C. elegans,CEPDL,RIVR,0.977475981952951
C. elegans,CEPDL,RMDDL,-0.8705962247734996
C. elegans,CEPDL,RMDDR,-0.8810433896104783
C. elegans,CEPDL,RMDL,-0.7849322324403181
C. elegans,CEPDL,RMDR,-0.8417222609593352
C. elegans,CEPDL,RMDVL,-0.8314283749624058
C. elegans,CEPDL,RMDVR,-0.8259726939568615
C. elegans,CEPDL,RMED,-0.8375151007379555
C. elegans,CEPDL,RMEL,-0.8719912731658892
C. elegans,CEPDL,RMER,-0.8866219039764593
C. elegans,CEPDL,RMEV,-0.8431886976953025
C. elegans,CEPDL,RMGL,0.8127138449091837
C. elegans,CEPDL,SAADL,-0.23927331233183516
C. elegans,CEPDL,SAADR,0.5703409862442558
C. elegans,CEPDL,SAAVL,0.9702176612244333
C. elegans,CEPDL,SAAVR,0.9911272105548201
C. elegans,CEPDL,SMBVR,-0.7081394812200573
C. elegans,CEPDL,SMDDL,-0.7791665984581285
C. elegans,CEPDL,SMDDR,-0.8098852700176458
C. elegans,CEPDL,SMDVL,-0.205857773800566
C. elegans,CEPDL,SMDVR,-0.41790774419558446
C. elegans,CEPDL,URADL,-0.6793186150988706
C. elegans,CEPDL,URADR,-0.007840098996493341
C. elegans,CEPDL,URAVL,0.9398996272542388
C. elegans,CEPDL,URAVR,0.90795423043689
C. elegans,CEPDL,URBL,0.999730601648549
C. elegans,CEPDL,URBR,0.9625670661397502
C. elegans,CEPDL,URXL,0.538412382615703
C. elegans,CEPDL,URXR,0.9309986195929835
C. elegans,CEPDL,URYDL,0.9941651044088614
C. elegans,CEPDL,URYDR,0.996782269670555
C. elegans,CEPDL,URYVL,0.9822064197862234
C. elegans,CEPDL,URYVR,0.9821148852308011
C. elegans,CEPDR,CEPVL,0.9993128584015893
C. elegans,CEPDR,CEPVR,0.915021964438318
C. elegans,CEPDR,FLPL,0.9859752214067025
C. elegans,CEPDR,FLPR,0.9868349600808753
C. elegans,CEPDR,IL1DL,-0.7253137321196955
C. elegans,CEPDR,IL1DR,0.6403843920431278
C. elegans,CEPDR,IL1L,0.9173208340387374
C. elegans,CEPDR,IL1R,0.9625763508617767
C. elegans,CEPDR,IL1VL,0.31564307494324645
C. elegans,CEPDR,IL1VR,0.4321625994015071
C. elegans,CEPDR,IL2DL,0.990248709899397
C. elegans,CEPDR,IL2DR,0.9984721925258337
C. elegans,CEPDR,IL2L,0.9996160117634638
C. elegans,CEPDR,IL2R,0.9989143030202786
C. elegans,CEPDR,IL2VL,0.9868274357538155
C. elegans,CEPDR,IL2VR,0.9888144340018687
C. elegans,CEPDR,OLLL,0.99886408919358
C. elegans,CEPDR,OLLR,0.9563326528458489
C. elegans,CEPDR,OLQDL,-0.6189965339973682
C. elegans,CEPDR,OLQDR,-0.694256520781972
C. elegans,CEPDR,OLQVL,-0.7587978908495037
C. elegans,CEPDR,OLQVR,0.46789059133681243
C. elegans,CEPDR,RIAL,-0.19097354041035658
C. elegans,CEPDR,RIAR,0.10483757412846924
C. elegans,CEPDR,RIBL,-0.8461062979336534
C. elegans,CEPDR,RIBR,-0.8958830709622254
C. elegans,CEPDR,RICL,0.15480682806547064
C. elegans,CEPDR,RICR,-0.11177373235885621
C. elegans,CEPDR,RID,-0.8313947241396485
C. elegans,CEPDR,RIH,0.9006544338156931
C. elegans,CEPDR,RIML,-0.46497946609464214
C. elegans,CEPDR,RIMR,-0.7217124748226847
C. elegans,CEPDR,RIR,0.6887518978673526
C. elegans,CEPDR,RIS,0.998143607069368
C. elegans,CEPDR,RIVL,0.17237434772948568
C. elegans,CEPDR,RIVR,0.9568716397579367
C. elegans,CEPDR,RMDDL,-0.9282293846818703
C. elegans,CEPDR,RMDDR,-0.9356700230062934
C. elegans,CEPDR,RMDL,-0.8598167216575641
C. elegans,CEPDR,RMDR,-0.9058428194361917
C. elegans,CEPDR,RMDVL,-0.8974944694923391
C. elegans,CEPDR,RMDVR,-0.8930641198314329
C. elegans,CEPDR,RMED,-0.9026529773173911
C. elegans,CEPDR,RMEL,-0.9290512328546742
C. elegans,CEPDR,RMER,-0.9399701203929818
C. elegans,CEPDR,RMEV,-0.9070678650994037
C. elegans,CEPDR,RMGL,0.7281396877259444
C. elegans,CEPDR,SAADL,-0.3661361219640463
C. elegans,CEPDR,SAADR,0.4573797310304752
C. elegans,CEPDR,SAAVL,0.931820981294262
C. elegans,CEPDR,SAAVR,0.9663116033825633
C. elegans,CEPDR,SMBVR,-0.7954107274176183
C. elegans,CEPDR,SMDDL,-0.8554225219745538
