species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group,OO_fraction,OO_count,II_fraction,II_count,out_degree,DCA_recomputed,cell_class,OO_minus_II,oo_level,oo_source,OO_fraction_edgecheck,n_oo_cells,n_cells,big_group,PostDCA_from_oo_source,oo_node,Division,InterOutDegree,NN_fraction,ON_fraction,NO_fraction,n_subjects
Zebrafish,rMOS2,0.5333191791566282,-0.001553617416103,0.0102247471876378,0.6097379035069176,subject-specific within-region cell-level induced sub-SC modularity Q,1629.0,65.0,-1.368262616341577,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2674579480084468,11019.0,0.2169955581446151,,,,,0.0504623898638317,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS2,Hind,41199.0,0.2169955581446151,0.3554455205223428,0.1601009733245952,
Zebrafish,rMOS3,0.7432187343151164,-0.0182509796078251,-0.0082280846695731,0.5182733696023332,subject-specific within-region cell-level induced sub-SC modularity Q,10202.0,19.0,1.2164560356783407,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1916922750874218,108540.0,0.2465260852672106,,,,,-0.054833810179788806,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS3,Hind,566220.0,0.2465260852672106,0.4259881318215535,0.135793507823814,
Zebrafish,rMOS4,-0.4310381205837383,-0.0108733375368089,-6.60905319473585e-05,0.6827013576827058,subject-specific within-region cell-level induced sub-SC modularity Q,4275.0,106.0,1.1106281965537492,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2070208222103577,51183.0,0.2691962335582197,,,,,-0.062175411347862,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS4,Hind,247236.0,0.2691962335582197,0.343412771602841,0.1803701726285816,
Zebrafish,rMOS5,-0.6293080208390327,-0.0105126893420797,-0.0047645977695566,0.304285827639999,subject-specific within-region cell-level induced sub-SC modularity Q,23675.0,56.0,1.0898453440802858,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1999863025314226,61321.0,0.2749571138781447,,,,,-0.0749708113467221,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS5,Hind,306626.0,0.2749571138781447,0.3389895181752362,0.1860670654151963,
Zebrafish,rT,0.0907694076551134,-0.0248616023613117,-0.0034319852380419,0.6183591852186933,subject-specific within-region cell-level induced sub-SC modularity Q,4907.0,71.0,0.7468494794933032,subject_18,18.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.1614043901308705,82891.0,0.3188248328825592,,,,,-0.1574204427516887,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rT,Hind,513561.0,0.3188248328825592,0.3912174016329121,0.128553375353658,
Zebrafish,rpRF,1.1285856508917154,-0.0072699438575574,0.0086489323744127,0.5210451432198578,subject-specific within-region cell-level induced sub-SC modularity Q,5873.0,52.0,-1.690039399378406,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1333004307250538,11884.0,0.3596105527638191,,,,,-0.2263101220387653,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rpRF,Hind,89152.0,0.3596105527638191,0.266971015793252,0.2401180007178751,
Zebrafish,rHb,0.8319174155054894,0.0053306727364464,-0.000415644311019,0.8105477591670441,subject-specific within-region cell-level induced sub-SC modularity Q,188.0,76.0,5.368465126450118,subject_18,18.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.3307429281939695,1064.0,0.1815355921666148,,,,,0.1492073360273547,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rHb,Di,3217.0,0.1815355921666148,0.2359341000932545,0.251787379546161,
Zebrafish,rP,0.846343205412804,0.008568707222774,-0.0166221288023735,0.7969977986735469,subject-specific within-region cell-level induced sub-SC modularity Q,1159.0,145.0,1.3137843272435594,subject_18,18.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2790024993681372,9935.0,0.2212081215423067,,,,,0.057794377825830495,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rP,Tel,35609.0,0.2212081215423067,0.1834929371788031,0.3162964419107529,
Zebrafish,rPT,0.255768338368477,-0.0098606323409244,-0.0046470539129834,0.6493586704137762,subject-specific within-region cell-level induced sub-SC modularity Q,701.0,32.0,-0.6204918022517817,subject_18,18.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1950577777777777,10972.0,0.2950577777777777,,,,,-0.1,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPT,Di,56250.0,0.2950577777777777,0.27952,0.2303644444444444,
Zebrafish,rPO,1.120870674795565,0.0084514090657385,0.0022638864366296,0.6438898375994202,subject-specific within-region cell-level induced sub-SC modularity Q,1134.0,21.0,0.5870985416995219,subject_18,18.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.3259819321688378,46693.0,0.1840363590667281,,,,,0.1419455731021097,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPO,Tel,143238.0,0.1840363590667281,0.2246261466929167,0.2653555620715173,
Zebrafish,rPrT,0.4455026211248917,-0.0259520606570214,-0.0030077019088246,0.6487528934570708,subject-specific within-region cell-level induced sub-SC modularity Q,868.0,55.0,-0.1572930778162242,subject_18,18.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1397654464386076,18651.0,0.3651092210273896,,,,,-0.22534377458878196,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPrT,Di,133445.0,0.3651092210273896,0.3530143504814718,0.142110982052531,
Zebrafish,rSP,1.4300186184221046,0.0047638318603937,0.0084862004204375,0.6117725358833248,subject-specific within-region cell-level induced sub-SC modularity Q,1206.0,57.0,2.10444949562984,subject_18,18.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.1631044148563419,931.0,0.3358444288717589,,,,,-0.17274001401541703,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rSP,Tel,5708.0,0.3358444288717589,0.270322354590049,0.23072880168185,
Zebrafish,rTeO,-0.3722821587861553,-0.0238742627943315,-0.0041129238660788,0.7297443869007962,subject-specific within-region cell-level induced sub-SC modularity Q,30863.0,251.0,-0.5965570840594967,subject_18,18.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1349520508250319,74049.0,0.3951460344884145,,,,,-0.26019398366338264,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rTeO,Mes,548706.0,0.3951460344884145,0.3091892561772607,0.1607126585092927,
Zebrafish,rTh,0.8918467806026869,-0.0143704603670719,-0.0018861478868911,0.5924722889745077,subject-specific within-region cell-level induced sub-SC modularity Q,3813.0,57.0,-0.3588418425631263,subject_18,18.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2436275899642533,43823.0,0.1941493353791757,,,,,0.0494782545850776,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rTh,Di,179877.0,0.1941493353791757,0.4239063359962641,0.1383167386603067,
Zebrafish,rNX,-0.0273653426119026,-0.0321629545428664,0.0078260878482202,0.4147070221960318,subject-specific within-region cell-level induced sub-SC modularity Q,11246.0,12.0,-0.71690891350649,subject_18,18.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.183831513973824,6433.0,0.3430873864090987,,,,,-0.1592558724352747,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rNX,Hind,34994.0,0.3430873864090987,0.330942447276676,0.1421386523404012,
Zebrafish,Cb,-0.7744984944292899,-0.014129718453126428,0.0007654654467577571,,,,,,,,,,,,,0.1689892819350414,36027.42857142857,0.3225925213332094,,,,,-0.15360323939816806,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,214703.14285714287,,,,7.0
Zebrafish,HR,-1.03576077797611,-0.01401451813249135,-0.00132582501215495,,,,,,,,,,,,,,,,,,,,,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,,,,,2.0
Zebrafish,Hb,0.7924371237195381,0.017732205454580752,0.00021612391303089997,,,,,,,,,,,,,0.37526682474788847,5499.0,0.1133526699517909,,,,,0.26191415479609753,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,14548.666666666666,,,,6.0
Zebrafish,Hi,-1.4657456941248717,-0.0200175462866309,-0.0007175393826596333,,,,,,,,,,,,,,,,,,,,,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,,,,,3.0
Zebrafish,MON,-0.9627681697348036,-0.0103798661957588,-0.0029958404205989,,,,,,,,,,,,,0.13552661039301792,34126.142857142855,0.4025303990511774,,,,,-0.2670037886581595,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,251894.2857142857,,,,7.0
Zebrafish,MOS1,0.5596060464553536,-0.011205884013935,0.005835591294587917,,,,,,,,,,,,,0.20532395187697391,87521.0,0.2390110682356757,,,,,-0.033687116358701794,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,429195.14285714284,,,,7.0
Zebrafish,MOS2,-0.12914909783142337,-0.011455358257509015,0.010455358577965257,,,,,,,,,,,,,0.15799021794561283,25603.714285714286,0.3721433489658052,,,,,-0.21415313102019237,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,164688.0,,,,7.0
Zebrafish,MOS3,0.8805213897967599,-0.01621848456782266,0.0025470112460717143,,,,,,,,,,,,,0.18705642806741687,126460.28571428571,0.27634770285441773,,,,,-0.08929127478700086,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,679757.0,,,,7.0
Zebrafish,MOS4,-0.5584815571297443,-0.00913068862830385,0.00104036332290126,,,,,,,,,,,,,0.14335083330860868,36558.42857142857,0.3717563649764689,,,,,-0.2284055316678602,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,254712.85714285713,,,,7.0
Zebrafish,MOS5,-0.6158779212435738,-0.009557861466397,0.00092550191625854,,,,,,,,,,,,,0.15518165215564309,42167.857142857145,0.3528453805642274,,,,,-0.19766372840858423,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,273652.14285714284,,,,7.0
Zebrafish,NX,-0.8721692560180728,-0.004892199377451801,0.004664448506671776,,,,,,,,,,,,,0.2474256250477035,17483.833333333332,0.25291930178601607,,,,,-0.005493676738312599,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,71134.0,,,,6.0
Zebrafish,OB,1.0382328629889686,-0.007092346570915249,0.003276043176934165,,,,,,,,,,,,,0.2183236574746008,10.5,0.22412514110627316,,,,,-0.005801483631672329,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,46.5,,,,4.0
Zebrafish,P,1.1980834724781957,0.0007819844131355857,-0.03412824143599904,,,,,,,,,,,,,0.23907358181733684,2765.1428571428573,0.2507453055248194,,,,,-0.011671723707482555,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,11597.57142857143,,,,7.0
Zebrafish,PO,0.8906418059514196,0.007651821933865983,0.00676338779465732,,,,,,,,,,,,,0.2876254712146103,30972.14285714286,0.21552924883840077,,,,,0.07209622237620954,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,108428.57142857143,,,,7.0
Zebrafish,PT,-0.18285339209990784,-0.007346325259626433,-0.004245209872563067,,,,,,,,,,,,,0.22465323610753005,19389.666666666668,0.2647540863806119,,,,,-0.04010085027308186,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,86108.66666666667,,,,6.0
Zebrafish,PrT,-0.59970059196178,-0.0198879918570197,-0.0019456305543847,,,,,,,,,,,,,0.15720565147295,19585.714285714286,0.3472415331327045,,,,,-0.19003588165975452,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,124102.14285714286,,,,7.0
Zebrafish,Ra,0.07947196323466768,-0.013539836259577174,0.010127743079144115,,,,,,,,,,,,,0.1939517151378569,10582.57142857143,0.26968001274049463,,,,,-0.07572829760263776,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,54330.57142857143,,,,7.0
Zebrafish,SP,1.4702203349418974,0.004549345780713904,-0.025774989736559274,,,,,,,,,,,,,0.27233300626437157,5000.0,0.23412087895146802,,,,,0.03821212731290356,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,18686.714285714286,,,,7.0
Zebrafish,T,-0.2704418203214891,-0.017767134410735835,-0.0033836377079665145,,,,,,,,,,,,,0.19145854182789793,171327.85714285713,0.2650889229342933,,,,,-0.0736303811063954,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,889021.0,,,,7.0
Zebrafish,TS,-0.9896929803639212,-0.010228858526247425,-0.0085337924490314,,,,,,,,,,,,,0.1967801868439814,7903.5,0.30226021998090435,,,,,-0.10548003313692292,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,41059.0,,,,4.0
Zebrafish,TeO,-0.536390103383044,-0.0129117138782048,-0.0026840037756651713,,,,,,,,,,,,,0.16381244420150995,125373.85714285714,0.34431497785961335,,,,,-0.18050253365810337,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,764034.7142857143,,,,7.0
Zebrafish,Th,0.07400509072348498,-0.01676472611940025,0.0013404633385385716,,,,,,,,,,,,,0.21962313469213596,23922.14285714286,0.27721330623906143,,,,,-0.05759017154692549,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,108505.71428571429,,,,7.0
Zebrafish,aRF,-0.7382410278184425,-0.015266259442800518,-0.0023262528607569,,,,,,,,,,,,,0.16284619697542171,33974.333333333336,0.3592789466481187,,,,,-0.19643274967269697,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,209503.5,,,,6.0
Zebrafish,imRF,-0.9685225816547106,-0.02265408632036695,0.0028824218041329664,,,,,,,,,,,,,0.17396249082875181,29164.333333333332,0.2866280863746657,,,,,-0.11266559554591389,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,169017.16666666666,,,,6.0
Zebrafish,pRF,0.3253332848692573,-0.016608856073173466,0.008282871512167183,,,,,,,,,,,,,0.21350665873950922,34088.28571428572,0.22601755809932525,,,,,-0.012510899359815994,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,159501.0,,,,7.0
Zebrafish,rCb,-0.5942387062728054,-0.0188428485475228,3.6581997527606104e-05,,,,,,,,,,,,,0.14617308530070813,25498.714285714286,0.3556241994357362,,,,,-0.20945111413502812,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,174596.0,,,,7.0
Zebrafish,rHR,-0.7700596972069316,-0.02100720102487515,-0.0036263042552515,,,,,,,,,,,,,,,,,,,,,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,,,,,2.0
Zebrafish,rHb,1.2349172807677784,0.005709232068007867,-0.002716981066020452,,,,,,,,,,,,,0.2652099708698479,1945.3333333333333,0.23385176743841407,,,,,0.03135820343143382,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,7199.333333333333,,,,6.0
Zebrafish,rHi,-0.6402303175596806,-0.01203866088363485,0.0007612262599045001,,,,,,,,,,,,,,,,,,,,,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,,,,,4.0
Zebrafish,rMON,-0.9538576121828325,-0.0143861651136481,-0.0014970485256828284,,,,,,,,,,,,,0.13442765385359268,33473.142857142855,0.41091965316902307,,,,,-0.2764919993154304,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,250601.14285714287,,,,7.0
Zebrafish,rMOS1,0.12716939527625543,-0.012194726241964885,0.006611223323256014,,,,,,,,,,,,,0.29195878678629755,115477.0,0.12416694959321692,,,,,0.1677918371930806,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,395436.85714285716,,,,7.0
Zebrafish,rMOS2,-0.5206955584864392,-0.0021787136307454573,0.010218778450709315,,,,,,,,,,,,,0.27327823776272775,16884.85714285714,0.2122350571022251,,,,,0.06104318066050266,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,63112.0,,,,7.0
Zebrafish,rMOS3,0.6006125249948738,-0.017252600490713716,-0.0074040619523428,,,,,,,,,,,,,0.19737762093390082,150279.85714285713,0.2571788676448851,,,,,-0.05980124671098429,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,766886.5714285715,,,,7.0
Zebrafish,rMOS4,-0.35654026743359496,-0.010334502479068858,0.0005837247192696916,,,,,,,,,,,,,0.21099183166132646,65231.57142857143,0.25535703660876363,,,,,-0.04436520494743717,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,312380.14285714284,,,,7.0
Zebrafish,rMOS5,-0.44910969586600213,-0.009576065698715499,-0.003545828079235643,,,,,,,,,,,,,0.19261843380939278,79904.28571428571,0.2840953047485363,,,,,-0.09147687093914349,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,416537.0,,,,7.0
Zebrafish,rNX,-0.681728603207709,-0.02313805001890624,0.006350029282714771,,,,,,,,,,,,,0.1870309184525776,8202.857142857143,0.30801552361900963,,,,,-0.12098460516643203,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,43285.57142857143,,,,7.0
Zebrafish,rP,1.2738165395287406,0.0080757533219854,-0.013642830080509028,,,,,,,,,,,,,0.303858806616648,13905.857142857143,0.20225525473544614,,,,,0.10160355188120183,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,45550.857142857145,,,,7.0
Zebrafish,rPO,1.0835152701175048,0.007052959485664333,0.00468182241792358,,,,,,,,,,,,,0.3084682967756719,43020.71428571428,0.1965216332655116,,,,,0.11194666351016026,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,139808.7142857143,,,,7.0
Zebrafish,rPT,0.353145074004784,-0.008439274187510157,-0.0037576967997051,,,,,,,,,,,,,0.20191785238937948,15355.57142857143,0.2934787553007682,,,,,-0.09156090291138877,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,76295.14285714286,,,,7.0
Zebrafish,rPrT,0.20897572293794037,-0.021609463511702832,-0.002660622717765643,,,,,,,,,,,,,0.16667766681483104,26577.571428571428,0.32816976250416907,,,,,-0.161492095689338,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,157865.0,,,,7.0
Zebrafish,rRa,0.02692598095491335,-0.0213267663000519,0.0070543255638213,,,,,,,,,,,,,0.16594455674897202,6306.833333333333,0.32385461170459356,,,,,-0.15791005495562152,region mean,figure14_postdca_oo_motif_summary.csv,,,,,,,,37546.833333333336,,,,6.0
