ratio_L2_to_L3_over_L3_to_L2,log2_ratio,trial,layer,node,global_node_idx,FCV,PostDCA,PreDCA
0.2,-2.321928094887362,1,3,L3_070,150,-0.900072905221504,,
0.2,-2.321928094887362,1,3,L3_071,151,-0.8502783769860424,,
0.2,-2.321928094887362,1,3,L3_072,152,-1.7547013025552993,,
0.2,-2.321928094887362,1,3,L3_073,153,0.33744452866693964,,
0.2,-2.321928094887362,1,3,L3_074,154,-1.0806761624939463,,
0.2,-2.321928094887362,1,3,L3_075,155,-0.08857100880944709,,
0.2,-2.321928094887362,1,3,L3_076,156,0.6659416861832513,,
0.2,-2.321928094887362,1,3,L3_077,157,0.23861247856337678,,
0.2,-2.321928094887362,1,3,L3_078,158,2.0125520740023095,,
0.2,-2.321928094887362,1,3,L3_079,159,-0.13854667837369763,,
0.2,-2.321928094887362,2,2,L2_000,0,0.1812378248562379,-0.6436045175116654,1.3180709166481601
0.2,-2.321928094887362,2,2,L2_001,1,0.3508342653024821,-1.3114188536168572,1.0240679434706472
0.2,-2.321928094887362,2,2,L2_002,2,-0.12491572199180992,-1.8503555466768324,0.5204860226682876
0.2,-2.321928094887362,2,2,L2_003,3,0.3076896900933586,-1.8286759148006935,0.8171471765667275
0.2,-2.321928094887362,2,2,L2_004,4,1.4472356798151864,-0.5086474794479974,-0.35803736128584784
0.2,-2.321928094887362,2,2,L2_005,5,-2.0900025535074738,-0.3644296023852296,0.8315759061648493
0.2,-2.321928094887362,2,2,L2_006,6,1.19803654994404,-1.4690842805659863,-0.8419800037554516
0.2,-2.321928094887362,2,2,L2_007,7,-0.4283394235555723,-1.5732722971926179,0.13027391001338026
0.2,-2.321928094887362,2,2,L2_008,8,-1.343866773201255,-0.41374445680156346,0.4792273794127908
0.2,-2.321928094887362,2,2,L2_009,9,2.3543280476365567,-1.3544491192068646,0.6569492576952469
0.2,-2.321928094887362,2,2,L2_010,10,-0.10866655505210608,-1.6051973032522913,0.6499609342827654
0.2,-2.321928094887362,2,2,L2_011,11,0.9416107470172353,-1.5383199755725063,0.8378868043093651
0.2,-2.321928094887362,2,2,L2_012,12,0.019830471226075817,-1.0740098299435505,-1.3874530155006604
0.2,-2.321928094887362,2,2,L2_013,13,-0.7227408706085323,-1.4793096485913646,-0.7578574737341324
0.2,-2.321928094887362,2,2,L2_014,14,-0.5419721279287988,-1.15751187646631,0.12125699209704772
0.2,-2.321928094887362,2,2,L2_015,15,-1.2936943664400482,-0.9027058717852051,0.27055895391111423
0.2,-2.321928094887362,2,2,L2_016,16,-0.8539104711371136,-0.6837136306413448,-0.4811825106777553
0.2,-2.321928094887362,2,2,L2_017,17,-0.8487129116117961,-1.7335746858805785,1.1780335016464618
0.2,-2.321928094887362,2,2,L2_018,18,-0.6782829152161096,-0.6602878292877538,1.7746641454955514
0.2,-2.321928094887362,2,2,L2_019,19,-0.3640488817867495,-0.8624140143626721,0.14832710757893175
0.2,-2.321928094887362,2,2,L2_020,20,-1.9978559350194152,-1.4228050441017777,-1.1176384105384112
0.2,-2.321928094887362,2,2,L2_021,21,0.7553568218907871,-1.3736523160572252,1.154261041590113
0.2,-2.321928094887362,2,2,L2_022,22,-1.7832021932615245,-0.7032795774355344,-1.2900937351703008
0.2,-2.321928094887362,2,2,L2_023,23,0.8635537835884979,0.34536633163852287,-0.03845998458125918
0.2,-2.321928094887362,2,2,L2_024,24,-1.2747309406178067,0.6261194843170685,0.12682938038814437
0.2,-2.321928094887362,2,2,L2_025,25,-0.8273852147466478,-1.3392732161981462,0.8924489807127715
0.2,-2.321928094887362,2,2,L2_026,26,0.515042324909849,-0.9924934338507428,0.3345777398165237
0.2,-2.321928094887362,2,2,L2_027,27,-0.1878763638006032,-0.5705383492371926,-1.460634198217792
0.2,-2.321928094887362,2,2,L2_028,28,0.4711703011492888,-1.061685007426923,0.21565473818978725
0.2,-2.321928094887362,2,2,L2_029,29,0.5493502209113179,0.03803981051733201,0.5473530391051578
0.2,-2.321928094887362,2,2,L2_030,30,1.1483985628535718,-0.6023137990151491,-0.1776694015255718
0.2,-2.321928094887362,2,2,L2_031,31,-0.8933293810071112,0.28827850494012935,-0.3502470612541241
0.2,-2.321928094887362,2,2,L2_032,32,-0.31958955186559473,-0.45941702854634064,1.1514204381066113
0.2,-2.321928094887362,2,2,L2_033,33,0.1359380547736961,-0.10118503407990828,0.987607845313007
0.2,-2.321928094887362,2,2,L2_034,34,0.03882816617014172,-0.6648714800827695,-1.343727196255169
0.2,-2.321928094887362,2,2,L2_035,35,1.2154405819893352,0.074879706060542,0.6687592884798252
0.2,-2.321928094887362,2,2,L2_036,36,-0.9316607338382323,-0.39388302284077775,0.9680885053178412
0.2,-2.321928094887362,2,2,L2_037,37,-0.853781223866225,0.33971885639392224,0.14995468698456815
0.2,-2.321928094887362,2,2,L2_038,38,1.0225250487674715,-0.036790460648333925,1.4562302150997972
0.2,-2.321928094887362,2,2,L2_039,39,0.6428885694057352,-1.1302815717085903,1.5566031611157105
0.2,-2.321928094887362,2,2,L2_040,40,-0.3165875038730026,0.909786927186188,-1.259636991464696
0.2,-2.321928094887362,2,2,L2_041,41,0.2512889147159029,0.23994732252421716,-1.719247896815123
0.2,-2.321928094887362,2,2,L2_042,42,1.834207783437405,0.6381953369780138,-0.8859125461595925
0.2,-2.321928094887362,2,2,L2_043,43,-1.0294912650407793,-0.22303081073973813,-1.1555231001142823
0.2,-2.321928094887362,2,2,L2_044,44,1.8483844895749584,-0.07794751116651882,-0.7468532356273193
0.2,-2.321928094887362,2,2,L2_045,45,0.4977995910980289,0.16298904074310114,1.6468181167618245
0.2,-2.321928094887362,2,2,L2_046,46,0.8611260339934786,0.33213106265072184,1.0694272970812397
0.2,-2.321928094887362,2,2,L2_047,47,-1.1062823904108339,1.1047431561729153,0.9841590207916543
0.2,-2.321928094887362,2,2,L2_048,48,0.35216881171273506,0.08623139453045325,-1.0851210997831575
0.2,-2.321928094887362,2,2,L2_049,49,0.6205842108276886,0.6803410154852905,-1.407278480145055
0.2,-2.321928094887362,2,2,L2_050,50,0.09802093783179726,0.13631074337197546,-0.09441180631506679
0.2,-2.321928094887362,2,2,L2_051,51,0.1659808865038708,0.5170080598936737,-0.8617573262668934
0.2,-2.321928094887362,2,2,L2_052,52,0.4817600967545881,0.6845203176940793,-0.2251940930609465
0.2,-2.321928094887362,2,2,L2_053,53,1.1190112031850348,0.04845260295712063,-1.4075819780181211
0.2,-2.321928094887362,2,2,L2_054,54,0.8223203923657686,0.9269283488316707,-0.8233313008397164
0.2,-2.321928094887362,2,2,L2_055,55,1.1933745128454318,0.5545491499485025,-1.347654459495812
0.2,-2.321928094887362,2,2,L2_056,56,-0.32452388966981016,0.6923295698094217,-1.3617497769324254
0.2,-2.321928094887362,2,2,L2_057,57,-1.803014025015158,0.8998311376201511,-0.8075231283003468
0.2,-2.321928094887362,2,2,L2_058,58,-1.116741218743906,1.4025763007100074,-0.5422303543748236
0.2,-2.321928094887362,2,2,L2_059,59,0.2723136936261196,1.1064426568339534,-0.8582190713514711
0.2,-2.321928094887362,2,2,L2_060,60,0.8768148880482018,0.38774351777469945,0.9019864994741044
0.2,-2.321928094887362,2,2,L2_061,61,-1.1044602582348846,0.04111515736222047,-1.069531647336535
0.2,-2.321928094887362,2,2,L2_062,62,-0.3468378871140502,0.36824409461090263,-1.5475394880735391
0.2,-2.321928094887362,2,2,L2_063,63,0.015445996103646683,0.3685323017413629,-1.0261001042210194
0.2,-2.321928094887362,2,2,L2_064,64,0.7200350680430663,0.7097719754946354,1.1833195874037232
0.2,-2.321928094887362,2,2,L2_065,65,2.601483328510098,1.108208512350049,0.8016178947120951
0.2,-2.321928094887362,2,2,L2_066,66,0.2323029977408218,1.5741321003238045,0.7122327131825202
0.2,-2.321928094887362,2,2,L2_067,67,0.034649493988015374,1.4787881723764795,-0.9568271267399231
0.2,-2.321928094887362,2,2,L2_068,68,-0.09641426814569559,0.8792759033175698,-1.3317396609923189
0.2,-2.321928094887362,2,2,L2_069,69,0.4568901081433662,1.129736484171076,-1.1891369599880448
0.2,-2.321928094887362,2,2,L2_070,70,0.8291978405224004,1.2680343896308508,0.28942524329381
0.2,-2.321928094887362,2,2,L2_071,71,0.6124032772063461,0.8324111258324361,1.4223670306895515
0.2,-2.321928094887362,2,2,L2_072,72,0.20692214043011997,1.334671082450379,1.533886349742071
0.2,-2.321928094887362,2,2,L2_073,73,1.2737360450207154,1.3798135224200963,-0.2032249276750468
0.2,-2.321928094887362,2,2,L2_074,74,-1.1125739176332687,1.2899153830129835,-1.1068909119756836
0.2,-2.321928094887362,2,2,L2_075,75,-1.4479742616178808,0.909815238663675,1.1205708639706653
0.2,-2.321928094887362,2,2,L2_076,76,-0.211604078315829,1.8367454793089826,1.5319934153002595
0.2,-2.321928094887362,2,2,L2_077,77,-0.8635542440882189,1.633580667078401,1.3394579909451896
0.2,-2.321928094887362,2,2,L2_078,78,-1.2599553105823242,1.0361436915213504,-0.19827246264988024
0.2,-2.321928094887362,2,2,L2_079,79,-1.8289388259840609,1.765778759874626,-0.6820677483165787
0.2,-2.321928094887362,2,3,L3_000,80,-0.35734839656374773,,
0.2,-2.321928094887362,2,3,L3_001,81,-1.4159657562501038,,
0.2,-2.321928094887362,2,3,L3_002,82,2.274793979761896,,
0.2,-2.321928094887362,2,3,L3_003,83,1.0068979364885815,,
0.2,-2.321928094887362,2,3,L3_004,84,0.2181314342972033,,
0.2,-2.321928094887362,2,3,L3_005,85,0.04325399673498753,,
0.2,-2.321928094887362,2,3,L3_006,86,0.8398628253772256,,
0.2,-2.321928094887362,2,3,L3_007,87,0.12155776150261755,,
0.2,-2.321928094887362,2,3,L3_008,88,0.5756728921641863,,
0.2,-2.321928094887362,2,3,L3_009,89,-0.5658097679812785,,
0.2,-2.321928094887362,2,3,L3_010,90,1.8617290889043674,,
0.2,-2.321928094887362,2,3,L3_011,91,-0.4725654037808014,,
0.2,-2.321928094887362,2,3,L3_012,92,0.35446645814404915,,
0.2,-2.321928094887362,2,3,L3_013,93,0.7160562870797601,,
0.2,-2.321928094887362,2,3,L3_014,94,1.0691145221153695,,
0.2,-2.321928094887362,2,3,L3_015,95,-1.4266326310448632,,
0.2,-2.321928094887362,2,3,L3_016,96,-0.9235087200904752,,
0.2,-2.321928094887362,2,3,L3_017,97,-0.6420222693515498,,
0.2,-2.321928094887362,2,3,L3_018,98,1.1021059782531597,,
0.2,-2.321928094887362,2,3,L3_019,99,0.6561417942624486,,
0.2,-2.321928094887362,2,3,L3_020,100,-0.7737600732154005,,
0.2,-2.321928094887362,2,3,L3_021,101,0.8385220747258066,,
0.2,-2.321928094887362,2,3,L3_022,102,0.6415779477311847,,
0.2,-2.321928094887362,2,3,L3_023,103,-0.5727637127505363,,
0.2,-2.321928094887362,2,3,L3_024,104,1.2329566906687863,,
0.2,-2.321928094887362,2,3,L3_025,105,0.1611328259162374,,
0.2,-2.321928094887362,2,3,L3_026,106,-0.9069244531773221,,
0.2,-2.321928094887362,2,3,L3_027,107,-1.6118472739744147,,
0.2,-2.321928094887362,2,3,L3_028,108,-0.7734626057318736,,
0.2,-2.321928094887362,2,3,L3_029,109,0.5149302594858169,,
0.2,-2.321928094887362,2,3,L3_030,110,0.3786045030155375,,
0.2,-2.321928094887362,2,3,L3_031,111,-2.708344396281411,,
0.2,-2.321928094887362,2,3,L3_032,112,-1.20781226459103,,
0.2,-2.321928094887362,2,3,L3_033,113,0.09854514787386603,,
0.2,-2.321928094887362,2,3,L3_034,114,-1.4418867515960898,,
0.2,-2.321928094887362,2,3,L3_035,115,-0.23244067772203206,,
0.2,-2.321928094887362,2,3,L3_036,116,1.664533360843362,,
0.2,-2.321928094887362,2,3,L3_037,117,-1.1822433105984902,,
0.2,-2.321928094887362,2,3,L3_038,118,-0.5703353186085282,,
0.2,-2.321928094887362,2,3,L3_039,119,0.09380793233608743,,
0.2,-2.321928094887362,2,3,L3_040,120,0.09071269428838202,,
0.2,-2.321928094887362,2,3,L3_041,121,-1.4444575512609907,,
0.2,-2.321928094887362,2,3,L3_042,122,-2.204728892432242,,
0.2,-2.321928094887362,2,3,L3_043,123,-1.8732426615926778,,
0.2,-2.321928094887362,2,3,L3_044,124,-0.8138930309104856,,
0.2,-2.321928094887362,2,3,L3_045,125,-1.0524361279335213,,
0.2,-2.321928094887362,2,3,L3_046,126,1.438909530628692,,
0.2,-2.321928094887362,2,3,L3_047,127,0.9517105405368191,,
0.2,-2.321928094887362,2,3,L3_048,128,-0.650232240573552,,
0.2,-2.321928094887362,2,3,L3_049,129,-1.0674640036881178,,
0.2,-2.321928094887362,2,3,L3_050,130,-0.22882448752202497,,
0.2,-2.321928094887362,2,3,L3_051,131,-0.5143528581847889,,
0.2,-2.321928094887362,2,3,L3_052,132,-1.2298583513435908,,
0.2,-2.321928094887362,2,3,L3_053,133,1.0700812154894934,,
0.2,-2.321928094887362,2,3,L3_054,134,1.374030999934265,,
0.2,-2.321928094887362,2,3,L3_055,135,0.4007534898776874,,
0.2,-2.321928094887362,2,3,L3_056,136,0.7313736342204109,,
0.2,-2.321928094887362,2,3,L3_057,137,-0.5886992877435804,,
0.2,-2.321928094887362,2,3,L3_058,138,-0.13937315490844288,,
0.2,-2.321928094887362,2,3,L3_059,139,1.6029690866014217,,
0.2,-2.321928094887362,2,3,L3_060,140,-0.164502318178718,,
0.2,-2.321928094887362,2,3,L3_061,141,0.3602667584556878,,
0.2,-2.321928094887362,2,3,L3_062,142,-0.5498618455777515,,
0.2,-2.321928094887362,2,3,L3_063,143,0.7136888162833671,,
0.2,-2.321928094887362,2,3,L3_064,144,0.33864085718149306,,
0.2,-2.321928094887362,2,3,L3_065,145,1.022692022452174,,
0.2,-2.321928094887362,2,3,L3_066,146,-0.32010112386436,,
0.2,-2.321928094887362,2,3,L3_067,147,1.9624181271825887,,
0.2,-2.321928094887362,2,3,L3_068,148,0.3135525352195197,,
0.2,-2.321928094887362,2,3,L3_069,149,-0.6534873952834703,,
0.2,-2.321928094887362,2,3,L3_070,150,-0.6257030053929373,,
0.2,-2.321928094887362,2,3,L3_071,151,-0.42556661821063074,,
0.2,-2.321928094887362,2,3,L3_072,152,-0.25290136381382533,,
0.2,-2.321928094887362,2,3,L3_073,153,0.28528738260089287,,
0.2,-2.321928094887362,2,3,L3_074,154,0.5771058370196138,,
0.2,-2.321928094887362,2,3,L3_075,155,1.6259951790278457,,
0.2,-2.321928094887362,2,3,L3_076,156,0.02735582186744067,,
0.2,-2.321928094887362,2,3,L3_077,157,0.3197323687015796,,
0.2,-2.321928094887362,2,3,L3_078,158,0.07122982729692896,,
0.2,-2.321928094887362,2,3,L3_079,159,0.8424576791771652,,
0.2,-2.321928094887362,3,2,L2_000,0,0.21727925319836436,-0.6436045175116654,1.3180709166481601
0.2,-2.321928094887362,3,2,L2_001,1,-0.23404461988026032,-1.3114188536168572,1.0240679434706472
0.2,-2.321928094887362,3,2,L2_002,2,1.9295951671990663,-1.8503555466768324,0.5204860226682876
0.2,-2.321928094887362,3,2,L2_003,3,0.3920777887959713,-1.8286759148006935,0.8171471765667275
0.2,-2.321928094887362,3,2,L2_004,4,-0.14704135968439414,-0.5086474794479974,-0.35803736128584784
0.2,-2.321928094887362,3,2,L2_005,5,0.7139080159382712,-0.3644296023852296,0.8315759061648493
0.2,-2.321928094887362,3,2,L2_006,6,-0.36803136967325534,-1.4690842805659863,-0.8419800037554516
0.2,-2.321928094887362,3,2,L2_007,7,0.3329534014389179,-1.5732722971926179,0.13027391001338026
0.2,-2.321928094887362,3,2,L2_008,8,-0.12653349561718688,-0.41374445680156346,0.4792273794127908
0.2,-2.321928094887362,3,2,L2_009,9,-0.6859090522072613,-1.3544491192068646,0.6569492576952469
0.2,-2.321928094887362,3,2,L2_010,10,0.7371316807405716,-1.6051973032522913,0.6499609342827654
0.2,-2.321928094887362,3,2,L2_011,11,-0.46554544529559244,-1.5383199755725063,0.8378868043093651
0.2,-2.321928094887362,3,2,L2_012,12,1.2204528313897958,-1.0740098299435505,-1.3874530155006604
0.2,-2.321928094887362,3,2,L2_013,13,-0.8187684460595211,-1.4793096485913646,-0.7578574737341324
0.2,-2.321928094887362,3,2,L2_014,14,0.8048787279748327,-1.15751187646631,0.12125699209704772
0.2,-2.321928094887362,3,2,L2_015,15,0.11969633416824887,-0.9027058717852051,0.27055895391111423
0.2,-2.321928094887362,3,2,L2_016,16,0.6288154447650816,-0.6837136306413448,-0.4811825106777553
0.2,-2.321928094887362,3,2,L2_017,17,1.5608975234208058,-1.7335746858805785,1.1780335016464618
0.2,-2.321928094887362,3,2,L2_018,18,1.2034713045315677,-0.6602878292877538,1.7746641454955514
0.2,-2.321928094887362,3,2,L2_019,19,0.2714467672610878,-0.8624140143626721,0.14832710757893175
0.2,-2.321928094887362,3,2,L2_020,20,-1.8310643079040034,-1.4228050441017777,-1.1176384105384112
0.2,-2.321928094887362,3,2,L2_021,21,-0.7408196612431098,-1.3736523160572252,1.154261041590113
0.2,-2.321928094887362,3,2,L2_022,22,0.21725625349162744,-0.7032795774355344,-1.2900937351703008
0.2,-2.321928094887362,3,2,L2_023,23,-2.300325301804943,0.34536633163852287,-0.03845998458125918
0.2,-2.321928094887362,3,2,L2_024,24,-0.33709120205139764,0.6261194843170685,0.12682938038814437
0.2,-2.321928094887362,3,2,L2_025,25,-0.659569310154026,-1.3392732161981462,0.8924489807127715
0.2,-2.321928094887362,3,2,L2_026,26,1.0952766623007664,-0.9924934338507428,0.3345777398165237
0.2,-2.321928094887362,3,2,L2_027,27,-0.2622816543381363,-0.5705383492371926,-1.460634198217792
0.2,-2.321928094887362,3,2,L2_028,28,-0.36074409059729023,-1.061685007426923,0.21565473818978725
0.2,-2.321928094887362,3,2,L2_029,29,0.5692740138136082,0.03803981051733201,0.5473530391051578
0.2,-2.321928094887362,3,2,L2_030,30,0.08142995418618432,-0.6023137990151491,-0.1776694015255718
0.2,-2.321928094887362,3,2,L2_031,31,0.99824038608148,0.28827850494012935,-0.3502470612541241
0.2,-2.321928094887362,3,2,L2_032,32,-0.47798578347920456,-0.45941702854634064,1.1514204381066113
0.2,-2.321928094887362,3,2,L2_033,33,0.9460877499973396,-0.10118503407990828,0.987607845313007
0.2,-2.321928094887362,3,2,L2_034,34,-0.004633512492217574,-0.6648714800827695,-1.343727196255169
0.2,-2.321928094887362,3,2,L2_035,35,-0.8313477442760598,0.074879706060542,0.6687592884798252
0.2,-2.321928094887362,3,2,L2_036,36,1.0872913063655776,-0.39388302284077775,0.9680885053178412
0.2,-2.321928094887362,3,2,L2_037,37,-1.387174673502323,0.33971885639392224,0.14995468698456815
0.2,-2.321928094887362,3,2,L2_038,38,1.1823023868875384,-0.036790460648333925,1.4562302150997972
0.2,-2.321928094887362,3,2,L2_039,39,-0.6006371766100533,-1.1302815717085903,1.5566031611157105
0.2,-2.321928094887362,3,2,L2_040,40,0.6526904294503995,0.909786927186188,-1.259636991464696
0.2,-2.321928094887362,3,2,L2_041,41,0.5456981489083698,0.23994732252421716,-1.719247896815123
0.2,-2.321928094887362,3,2,L2_042,42,-0.7363226228348219,0.6381953369780138,-0.8859125461595925
0.2,-2.321928094887362,3,2,L2_043,43,-0.9234188211622338,-0.22303081073973813,-1.1555231001142823
0.2,-2.321928094887362,3,2,L2_044,44,-0.10199833048535026,-0.07794751116651882,-0.7468532356273193
0.2,-2.321928094887362,3,2,L2_045,45,0.08703355842679092,0.16298904074310114,1.6468181167618245
0.2,-2.321928094887362,3,2,L2_046,46,-0.9570065719557129,0.33213106265072184,1.0694272970812397
0.2,-2.321928094887362,3,2,L2_047,47,-0.27071736576237787,1.1047431561729153,0.9841590207916543
0.2,-2.321928094887362,3,2,L2_048,48,-0.543079593565984,0.08623139453045325,-1.0851210997831575
0.2,-2.321928094887362,3,2,L2_049,49,-0.25352053449724876,0.6803410154852905,-1.407278480145055
0.2,-2.321928094887362,3,2,L2_050,50,-1.129858107784206,0.13631074337197546,-0.09441180631506679
0.2,-2.321928094887362,3,2,L2_051,51,-0.20329888953447464,0.5170080598936737,-0.8617573262668934
0.2,-2.321928094887362,3,2,L2_052,52,0.4203095930994256,0.6845203176940793,-0.2251940930609465
0.2,-2.321928094887362,3,2,L2_053,53,0.7377682871904575,0.04845260295712063,-1.4075819780181211
0.2,-2.321928094887362,3,2,L2_054,54,1.1419248312047414,0.9269283488316707,-0.8233313008397164
0.2,-2.321928094887362,3,2,L2_055,55,0.2585216374922333,0.5545491499485025,-1.347654459495812
0.2,-2.321928094887362,3,2,L2_056,56,1.7658098178061223,0.6923295698094217,-1.3617497769324254
0.2,-2.321928094887362,3,2,L2_057,57,2.5504288022822843,0.8998311376201511,-0.8075231283003468
0.2,-2.321928094887362,3,2,L2_058,58,-0.44499588642041343,1.4025763007100074,-0.5422303543748236
0.2,-2.321928094887362,3,2,L2_059,59,1.2218071138225555,1.1064426568339534,-0.8582190713514711
0.2,-2.321928094887362,3,2,L2_060,60,-1.4982539531050068,0.38774351777469945,0.9019864994741044
0.2,-2.321928094887362,3,2,L2_061,61,-1.0056875776170104,0.04111515736222047,-1.069531647336535
0.2,-2.321928094887362,3,2,L2_062,62,-2.443768550072296,0.36824409461090263,-1.5475394880735391
0.2,-2.321928094887362,3,2,L2_063,63,-0.7349339041362116,0.3685323017413629,-1.0261001042210194
0.2,-2.321928094887362,3,2,L2_064,64,-1.1592478039243306,0.7097719754946354,1.1833195874037232
0.2,-2.321928094887362,3,2,L2_065,65,-0.33477342869728766,1.108208512350049,0.8016178947120951
0.2,-2.321928094887362,3,2,L2_066,66,-1.3479222345778141,1.5741321003238045,0.7122327131825202
0.2,-2.321928094887362,3,2,L2_067,67,0.7525298289596936,1.4787881723764795,-0.9568271267399231
0.2,-2.321928094887362,3,2,L2_068,68,-0.9569570618074993,0.8792759033175698,-1.3317396609923189
0.2,-2.321928094887362,3,2,L2_069,69,0.44447115149881555,1.129736484171076,-1.1891369599880448
0.2,-2.321928094887362,3,2,L2_070,70,2.0380776002636125,1.2680343896308508,0.28942524329381
0.2,-2.321928094887362,3,2,L2_071,71,-0.7328969427406183,0.8324111258324361,1.4223670306895515
0.2,-2.321928094887362,3,2,L2_072,72,2.3201248354010464,1.334671082450379,1.533886349742071
0.2,-2.321928094887362,3,2,L2_073,73,-1.4034125101163235,1.3798135224200963,-0.2032249276750468
0.2,-2.321928094887362,3,2,L2_074,74,0.6058302606022967,1.2899153830129835,-1.1068909119756836
0.2,-2.321928094887362,3,2,L2_075,75,-0.7068034930386813,0.909815238663675,1.1205708639706653
0.2,-2.321928094887362,3,2,L2_076,76,0.18877343120759332,1.8367454793089826,1.5319934153002595
0.2,-2.321928094887362,3,2,L2_077,77,-1.2930888467709651,1.633580667078401,1.3394579909451896
0.2,-2.321928094887362,3,2,L2_078,78,0.05638880094068265,1.0361436915213504,-0.19827246264988024
0.2,-2.321928094887362,3,2,L2_079,79,-0.27643984502679825,1.765778759874626,-0.6820677483165787
0.2,-2.321928094887362,3,3,L3_000,80,0.15444749549870515,,
0.2,-2.321928094887362,3,3,L3_001,81,-1.0554548487300637,,
